,Fecha,Institución Financiera,Tipo,Subtipo,Valor,Tipo de moneda
35832,4-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1842424.0,Peso Chileno
35833,5-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2077814.0,Peso Chileno
35834,6-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1756741.0,Peso Chileno
35835,7-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1763443.0,Peso Chileno
35836,8-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1868614.0,Peso Chileno
35837,9-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1760531.0,Peso Chileno
35838,10-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1768004.0,Peso Chileno
35839,11-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1755910.0,Peso Chileno
35840,12-2010,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1875529.0,Peso Chileno
35841,1-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1945914.0,Peso Chileno
35842,2-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1873204.0,Peso Chileno
35843,3-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1805091.0,Peso Chileno
35844,4-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1948455.0,Peso Chileno
35845,5-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1884001.0,Peso Chileno
35846,6-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1921438.0,Peso Chileno
35847,7-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1828120.0,Peso Chileno
35848,8-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,1939372.0,Peso Chileno
35849,9-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2025386.0,Peso Chileno
35850,10-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2077400.0,Peso Chileno
35851,11-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2124470.0,Peso Chileno
35852,12-2011,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2362983.0,Peso Chileno
35853,1-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2220938.0,Peso Chileno
35854,2-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2157437.0,Peso Chileno
35855,3-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2378819.0,Peso Chileno
35856,4-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2368272.0,Peso Chileno
35857,5-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2420131.0,Peso Chileno
35858,6-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2350726.0,Peso Chileno
35859,7-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2388265.0,Peso Chileno
35860,8-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2464169.0,Peso Chileno
35861,9-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2467722.0,Peso Chileno
35862,10-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2479311.0,Peso Chileno
35863,11-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2502061.0,Peso Chileno
35864,12-2012,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2569240.0,Peso Chileno
35865,1-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2823874.0,Peso Chileno
35866,2-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2808105.0,Peso Chileno
35867,3-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2909435.0,Peso Chileno
35868,4-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2788886.0,Peso Chileno
35869,5-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2709842.0,Peso Chileno
35870,6-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2830847.0,Peso Chileno
35871,7-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2814433.0,Peso Chileno
35872,8-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2863364.0,Peso Chileno
35873,9-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2788769.0,Peso Chileno
35874,10-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2813440.0,Peso Chileno
35875,11-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2745822.0,Peso Chileno
35876,12-2013,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2909274.0,Peso Chileno
35877,1-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2992954.0,Peso Chileno
35878,2-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2922166.0,Peso Chileno
35879,3-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2990573.0,Peso Chileno
35880,4-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2916663.0,Peso Chileno
35881,5-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2953914.0,Peso Chileno
35882,6-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,2892383.0,Peso Chileno
35883,7-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3013887.0,Peso Chileno
35884,8-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3015429.0,Peso Chileno
35885,9-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3060430.0,Peso Chileno
35886,10-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3071324.0,Peso Chileno
35887,11-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3065940.0,Peso Chileno
35888,12-2014,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3342851.0,Peso Chileno
35889,1-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3682086.0,Peso Chileno
35890,2-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3380838.0,Peso Chileno
35891,3-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3415740.0,Peso Chileno
35892,4-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3424417.0,Peso Chileno
35893,5-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3494569.0,Peso Chileno
35894,6-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3356655.0,Peso Chileno
35895,7-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3445355.0,Peso Chileno
35896,8-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3457801.0,Peso Chileno
35897,9-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3485756.0,Peso Chileno
35898,10-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3547131.0,Peso Chileno
35899,11-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3692204.0,Peso Chileno
35900,12-2015,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3706526.0,Peso Chileno
35901,1-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3709413.0,Peso Chileno
35902,2-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3539473.0,Peso Chileno
35903,3-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3605155.0,Peso Chileno
35904,4-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3588703.0,Peso Chileno
35905,5-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3703647.0,Peso Chileno
35906,6-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3591710.0,Peso Chileno
35907,7-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3726133.0,Peso Chileno
35908,8-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3892722.0,Peso Chileno
35909,9-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3963693.0,Peso Chileno
35910,10-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3998722.0,Peso Chileno
35911,11-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,3991171.0,Peso Chileno
35912,12-2016,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4177926.0,Peso Chileno
35913,1-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4252154.0,Peso Chileno
35914,2-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4337719.0,Peso Chileno
35915,3-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4338044.0,Peso Chileno
35916,4-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4319101.0,Peso Chileno
35917,5-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4292814.0,Peso Chileno
35918,6-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4270009.0,Peso Chileno
35919,7-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4379638.0,Peso Chileno
35920,8-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4356121.0,Peso Chileno
35921,9-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4135332.0,Peso Chileno
35922,10-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4282912.0,Peso Chileno
35923,11-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4522110.0,Peso Chileno
35924,12-2017,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4650612.0,Peso Chileno
35925,1-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4715264.0,Peso Chileno
35926,2-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4647667.0,Peso Chileno
35927,3-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4627078.0,Peso Chileno
35928,4-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4652711.0,Peso Chileno
35929,5-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4620981.0,Peso Chileno
35930,6-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4731158.0,Peso Chileno
35931,7-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4519019.0,Peso Chileno
35932,8-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4643892.0,Peso Chileno
35933,9-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4675037.0,Peso Chileno
35934,10-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4681368.0,Peso Chileno
35935,11-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,4980633.0,Peso Chileno
35936,12-2018,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5224454.0,Peso Chileno
35937,1-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5304280.0,Peso Chileno
35938,2-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5075172.0,Peso Chileno
35939,3-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5343754.0,Peso Chileno
35940,4-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5078909.0,Peso Chileno
35941,5-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5310983.0,Peso Chileno
35942,6-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5158967.0,Peso Chileno
35943,7-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5265215.0,Peso Chileno
35944,8-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5295634.0,Peso Chileno
35945,9-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5491322.0,Peso Chileno
35946,10-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5742513.0,Peso Chileno
35947,11-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5991334.0,Peso Chileno
35948,12-2019,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6033308.0,Peso Chileno
35949,1-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5893816.0,Peso Chileno
35950,2-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6093049.0,Peso Chileno
35951,3-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6585498.0,Peso Chileno
35952,4-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6454614.0,Peso Chileno
35953,5-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6100837.0,Peso Chileno
35954,6-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6094855.0,Peso Chileno
35955,7-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6231931.0,Peso Chileno
35956,8-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6609414.0,Peso Chileno
35957,9-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6159696.0,Peso Chileno
35958,10-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6187316.0,Peso Chileno
35959,11-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,6207058.0,Peso Chileno
35960,12-2020,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5867940.0,Peso Chileno
35961,1-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5830057.0,Peso Chileno
35962,2-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5846736.0,Peso Chileno
35963,3-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5865836.0,Peso Chileno
35964,4-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5616740.0,Peso Chileno
35965,5-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5808805.0,Peso Chileno
35966,6-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5582545.0,Peso Chileno
35967,7-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5596875.0,Peso Chileno
35968,8-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5260018.0,Peso Chileno
35969,9-2021,Banco Bice,Depósito,Total de depósitos y captaciones en moneda nacional,5705624.0,Peso Chileno
35970,1-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,46886.0,Peso Chileno
35971,2-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,52210.0,Peso Chileno
35972,3-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,45016.0,Peso Chileno
35973,4-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,41240.0,Peso Chileno
35974,5-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,43480.0,Peso Chileno
35975,6-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,61636.0,Peso Chileno
35976,7-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,33377.0,Peso Chileno
35977,8-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,37253.0,Peso Chileno
35978,9-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,46786.0,Peso Chileno
35979,10-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,40352.0,Peso Chileno
35980,11-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,43261.0,Peso Chileno
35981,12-2008,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,28693.0,Peso Chileno
35982,1-2009,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,32480.0,Peso Chileno
35983,2-2009,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,21584.0,Peso Chileno
35984,3-2009,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,26552.0,Peso Chileno
35985,4-2009,Banco Consorcio ,Depósito,Total de depósitos y captaciones en moneda nacional,35666.0,Peso Chileno
